date,annee,zone,nom_jour_ferie
2011-12-25,2011,Mayotte,Jour de Noël
2012-01-01,2012,Mayotte,1er janvier
2012-04-09,2012,Mayotte,Lundi de Pâques
2012-04-27,2012,Mayotte,Abolition de l'esclavage
2012-05-01,2012,Mayotte,1er mai
2012-05-08,2012,Mayotte,8 mai
2012-05-17,2012,Mayotte,Ascension
2012-05-28,2012,Mayotte,Lundi de Pentecôte
2012-07-14,2012,Mayotte,14 juillet
2012-08-15,2012,Mayotte,Assomption
2012-11-01,2012,Mayotte,Toussaint
2012-11-11,2012,Mayotte,11 novembre
2012-12-25,2012,Mayotte,Jour de Noël
2013-01-01,2013,Mayotte,1er janvier
2013-04-01,2013,Mayotte,Lundi de Pâques
2013-04-27,2013,Mayotte,Abolition de l'esclavage
2013-05-01,2013,Mayotte,1er mai
2013-05-08,2013,Mayotte,8 mai
2013-05-09,2013,Mayotte,Ascension
2013-05-20,2013,Mayotte,Lundi de Pentecôte
2013-07-14,2013,Mayotte,14 juillet
2013-08-15,2013,Mayotte,Assomption
2013-11-01,2013,Mayotte,Toussaint
2013-11-11,2013,Mayotte,11 novembre
2013-12-25,2013,Mayotte,Jour de Noël
2014-01-01,2014,Mayotte,1er janvier
2014-04-21,2014,Mayotte,Lundi de Pâques
2014-04-27,2014,Mayotte,Abolition de l'esclavage
2014-05-01,2014,Mayotte,1er mai
2014-05-08,2014,Mayotte,8 mai
2014-05-29,2014,Mayotte,Ascension
2014-06-09,2014,Mayotte,Lundi de Pentecôte
2014-07-14,2014,Mayotte,14 juillet
2014-08-15,2014,Mayotte,Assomption
2014-11-01,2014,Mayotte,Toussaint
2014-11-11,2014,Mayotte,11 novembre
2014-12-25,2014,Mayotte,Jour de Noël
2015-01-01,2015,Mayotte,1er janvier
2015-04-06,2015,Mayotte,Lundi de Pâques
2015-04-27,2015,Mayotte,Abolition de l'esclavage
2015-05-01,2015,Mayotte,1er mai
2015-05-08,2015,Mayotte,8 mai
2015-05-14,2015,Mayotte,Ascension
2015-05-25,2015,Mayotte,Lundi de Pentecôte
2015-07-14,2015,Mayotte,14 juillet
2015-08-15,2015,Mayotte,Assomption
2015-11-01,2015,Mayotte,Toussaint
2015-11-11,2015,Mayotte,11 novembre
2015-12-25,2015,Mayotte,Jour de Noël
2016-01-01,2016,Mayotte,1er janvier
2016-03-28,2016,Mayotte,Lundi de Pâques
2016-04-27,2016,Mayotte,Abolition de l'esclavage
2016-05-01,2016,Mayotte,1er mai
2016-05-05,2016,Mayotte,Ascension
2016-05-08,2016,Mayotte,8 mai
2016-05-16,2016,Mayotte,Lundi de Pentecôte
2016-07-14,2016,Mayotte,14 juillet
2016-08-15,2016,Mayotte,Assomption
2016-11-01,2016,Mayotte,Toussaint
2016-11-11,2016,Mayotte,11 novembre
2016-12-25,2016,Mayotte,Jour de Noël
2017-01-01,2017,Mayotte,1er janvier
2017-04-17,2017,Mayotte,Lundi de Pâques
2017-04-27,2017,Mayotte,Abolition de l'esclavage
2017-05-01,2017,Mayotte,1er mai
2017-05-08,2017,Mayotte,8 mai
2017-05-25,2017,Mayotte,Ascension
2017-06-05,2017,Mayotte,Lundi de Pentecôte
2017-07-14,2017,Mayotte,14 juillet
2017-08-15,2017,Mayotte,Assomption
2017-11-01,2017,Mayotte,Toussaint
2017-11-11,2017,Mayotte,11 novembre
2017-12-25,2017,Mayotte,Jour de Noël
2018-01-01,2018,Mayotte,1er janvier
2018-04-02,2018,Mayotte,Lundi de Pâques
2018-04-27,2018,Mayotte,Abolition de l'esclavage
2018-05-01,2018,Mayotte,1er mai
2018-05-08,2018,Mayotte,8 mai
2018-05-10,2018,Mayotte,Ascension
2018-05-21,2018,Mayotte,Lundi de Pentecôte
2018-07-14,2018,Mayotte,14 juillet
2018-08-15,2018,Mayotte,Assomption
2018-11-01,2018,Mayotte,Toussaint
2018-11-11,2018,Mayotte,11 novembre
2018-12-25,2018,Mayotte,Jour de Noël
2019-01-01,2019,Mayotte,1er janvier
2019-04-22,2019,Mayotte,Lundi de Pâques
2019-04-27,2019,Mayotte,Abolition de l'esclavage
2019-05-01,2019,Mayotte,1er mai
2019-05-08,2019,Mayotte,8 mai
2019-05-30,2019,Mayotte,Ascension
2019-06-10,2019,Mayotte,Lundi de Pentecôte
2019-07-14,2019,Mayotte,14 juillet
2019-08-15,2019,Mayotte,Assomption
2019-11-01,2019,Mayotte,Toussaint
2019-11-11,2019,Mayotte,11 novembre
2019-12-25,2019,Mayotte,Jour de Noël
2020-01-01,2020,Mayotte,1er janvier
2020-04-13,2020,Mayotte,Lundi de Pâques
2020-04-27,2020,Mayotte,Abolition de l'esclavage
2020-05-01,2020,Mayotte,1er mai
2020-05-08,2020,Mayotte,8 mai
2020-05-21,2020,Mayotte,Ascension
2020-06-01,2020,Mayotte,Lundi de Pentecôte
2020-07-14,2020,Mayotte,14 juillet
2020-08-15,2020,Mayotte,Assomption
2020-11-01,2020,Mayotte,Toussaint
2020-11-11,2020,Mayotte,11 novembre
2020-12-25,2020,Mayotte,Jour de Noël
2021-01-01,2021,Mayotte,1er janvier
2021-04-05,2021,Mayotte,Lundi de Pâques
2021-04-27,2021,Mayotte,Abolition de l'esclavage
2021-05-01,2021,Mayotte,1er mai
2021-05-08,2021,Mayotte,8 mai
2021-05-13,2021,Mayotte,Ascension
2021-05-24,2021,Mayotte,Lundi de Pentecôte
2021-07-14,2021,Mayotte,14 juillet
2021-08-15,2021,Mayotte,Assomption
2021-11-01,2021,Mayotte,Toussaint
2021-11-11,2021,Mayotte,11 novembre
2021-12-25,2021,Mayotte,Jour de Noël
2022-01-01,2022,Mayotte,1er janvier
2022-04-18,2022,Mayotte,Lundi de Pâques
2022-04-27,2022,Mayotte,Abolition de l'esclavage
2022-05-01,2022,Mayotte,1er mai
2022-05-08,2022,Mayotte,8 mai
2022-05-26,2022,Mayotte,Ascension
2022-06-06,2022,Mayotte,Lundi de Pentecôte
2022-07-14,2022,Mayotte,14 juillet
2022-08-15,2022,Mayotte,Assomption
2022-11-01,2022,Mayotte,Toussaint
2022-11-11,2022,Mayotte,11 novembre
2022-12-25,2022,Mayotte,Jour de Noël
2023-01-01,2023,Mayotte,1er janvier
2023-04-10,2023,Mayotte,Lundi de Pâques
2023-04-27,2023,Mayotte,Abolition de l'esclavage
2023-05-01,2023,Mayotte,1er mai
2023-05-08,2023,Mayotte,8 mai
2023-05-18,2023,Mayotte,Ascension
2023-05-29,2023,Mayotte,Lundi de Pentecôte
2023-07-14,2023,Mayotte,14 juillet
2023-08-15,2023,Mayotte,Assomption
2023-11-01,2023,Mayotte,Toussaint
2023-11-11,2023,Mayotte,11 novembre
2023-12-25,2023,Mayotte,Jour de Noël
2024-01-01,2024,Mayotte,1er janvier
2024-04-01,2024,Mayotte,Lundi de Pâques
2024-04-27,2024,Mayotte,Abolition de l'esclavage
2024-05-01,2024,Mayotte,1er mai
2024-05-08,2024,Mayotte,8 mai
2024-05-09,2024,Mayotte,Ascension
2024-05-20,2024,Mayotte,Lundi de Pentecôte
2024-07-14,2024,Mayotte,14 juillet
2024-08-15,2024,Mayotte,Assomption
2024-11-01,2024,Mayotte,Toussaint
2024-11-11,2024,Mayotte,11 novembre
2024-12-25,2024,Mayotte,Jour de Noël
2025-01-01,2025,Mayotte,1er janvier
2025-04-21,2025,Mayotte,Lundi de Pâques
2025-04-27,2025,Mayotte,Abolition de l'esclavage
2025-05-01,2025,Mayotte,1er mai
2025-05-08,2025,Mayotte,8 mai
2025-05-29,2025,Mayotte,Ascension
2025-06-09,2025,Mayotte,Lundi de Pentecôte
2025-07-14,2025,Mayotte,14 juillet
2025-08-15,2025,Mayotte,Assomption
2025-11-01,2025,Mayotte,Toussaint
2025-11-11,2025,Mayotte,11 novembre
2025-12-25,2025,Mayotte,Jour de Noël
2026-01-01,2026,Mayotte,1er janvier
2026-04-06,2026,Mayotte,Lundi de Pâques
2026-04-27,2026,Mayotte,Abolition de l'esclavage
2026-05-01,2026,Mayotte,1er mai
2026-05-08,2026,Mayotte,8 mai
2026-05-14,2026,Mayotte,Ascension
2026-05-25,2026,Mayotte,Lundi de Pentecôte
2026-07-14,2026,Mayotte,14 juillet
2026-08-15,2026,Mayotte,Assomption
2026-11-01,2026,Mayotte,Toussaint
2026-11-11,2026,Mayotte,11 novembre
2026-12-25,2026,Mayotte,Jour de Noël
2027-01-01,2027,Mayotte,1er janvier
2027-03-29,2027,Mayotte,Lundi de Pâques
2027-04-27,2027,Mayotte,Abolition de l'esclavage
2027-05-01,2027,Mayotte,1er mai
2027-05-06,2027,Mayotte,Ascension
2027-05-08,2027,Mayotte,8 mai
2027-05-17,2027,Mayotte,Lundi de Pentecôte
2027-07-14,2027,Mayotte,14 juillet
2027-08-15,2027,Mayotte,Assomption
2027-11-01,2027,Mayotte,Toussaint
2027-11-11,2027,Mayotte,11 novembre
2027-12-25,2027,Mayotte,Jour de Noël
